genres,app_name,specs,price,early_access,sentiment,metascore,publisher_encoded,app_name_encoded,title_encoded,url_encoded,developer_encoded,sentiment_encoded,genres_encoded,tags_encoded,reviews_url_encoded,specs_encoded,year
Indie,One Way Heroics Plus,Single,6.49,False,Very,0.0,180,18166,17037,8615,8448,15,10,86,8614,17,2015
Action,Circa Infinity Demo,Single,0.0,False,Positive,0.0,3735,4658,4345,11316,5039,13,1,5,11315,17,2015
Adventure,Realms of Arkania: Blade of Destiny - With Blade and Brilliance DLC,Single,0.0,False,5,0.0,7288,20617,19320,11038,2053,4,2,6,11037,17,2015
Action,STAR-BOX: RPG Adventures in Space,Single,4.99,False,Mostly,0.0,2560,23035,21668,9317,5906,10,1,136,9316,17,2015
Adventure,Karma. Incarnation 1 Demo,Single,0.0,False,Positive,0.0,5054,14173,13302,11573,830,13,2,6,11572,17,2015
Action,Volume - Making of eBook,Single,3.99,False,Unknown,0.0,7288,30117,28191,11629,1172,14,1,5,11628,17,2015
Action,Volume,Single,19.99,False,Very,80.0,904,30116,28190,9473,1172,15,1,167,9472,17,2015
Action,Volume - Original Soundtrack,Single,10.99,False,2,0.0,7288,30118,28192,11630,1172,1,1,5,11629,17,2015
Adventure,RPG MO,Multi,0.0,True,Mostly,0.0,4284,20122,18847,10013,5772,10,2,52,10012,12,2015
Casual,Fingered,Single,1.87,False,Mostly,0.0,2170,10277,9654,10804,2934,10,5,86,10803,17,2015
Strategy,Pike and Shot : Campaigns,Single,39.99,False,Mostly,0.0,6322,18940,17763,10341,1530,10,18,171,10340,17,2015
Action,Vapour Demo,Single,0.0,False,Mixed,0.0,6289,29851,27967,10380,8368,9,1,5,10379,17,2015
Adventure,Gathering Sky,Single,4.99,False,Positive,0.0,160,11349,10678,8839,179,13,2,86,8838,17,2015
Indie,PING 1.5+™,Single,4.99,False,6,0.0,4630,18531,17380,9321,6222,5,10,86,9320,17,2015
Adventure,Gathering Sky - Original Soundtrack,Single,4.99,False,1,0.0,160,11350,10679,11503,179,0,2,6,11502,17,2015
Adventure,Lord of the Dark Castle,Single,3.99,False,8,0.0,1557,15217,14263,8383,2071,7,2,6,8382,17,2015
Action,UBERMOSH,Single,0.99,False,Very,0.0,7501,29324,27561,8887,10063,15,1,5,8886,17,2015
Simulation,Crookz Demo,Single,0.0,False,2,0.0,3714,5509,5143,10525,8363,1,15,171,10524,17,2015
Simulation,Train Simulator: The Racetrack: Aurora - Chicago Route Add-On,Single,39.99,False,Very,0.0,2019,28879,27139,3101,1769,15,15,155,3100,17,2015
Casual,Rocksmith® 2014 – Social Distortion - “Reach For The Sky”,Single,2.99,False,Unknown,0.0,7288,22430,21090,9776,9698,14,5,26,9775,17,2015
Indie,Galactic Civilizations III - Mega Events DLC,Single,3.99,False,Mixed,0.0,6517,11159,10494,11176,8697,9,10,171,11175,17,2015
Adventure,Beyond Eyes,Single,14.99,False,Mostly,60.0,6847,2791,2618,8818,9400,10,2,188,8817,17,2015
Action,Retrobooster Demo,Single,0.0,False,Unknown,0.0,5660,20932,19614,11418,7554,14,1,5,11417,17,2015
Action,Illuminascii,Single,10.99,False,Mixed,0.0,1668,13367,12549,10218,2246,9,1,85,10217,17,2015
Action,Gun Rocket Demo,Single,0.0,False,Unknown,0.0,6434,12035,11314,11366,8562,14,1,171,11365,17,2015
Simulation,Train Simulator: D&RGW SD50 Loco Add-On,Single,19.99,False,6,0.0,2019,28677,26937,6602,2625,5,15,155,6601,17,2015
Casual,Rocksmith® 2014 – Social Distortion Song Pack,Single,9.99,False,3,0.0,7288,22432,21092,9777,9698,2,5,26,9776,17,2015
Simulation,Train Simulator: West Highland Line (South) Route Add-On,Single,39.99,False,Mostly,0.0,2019,28905,27165,4000,5983,10,15,155,3999,17,2015
RPG,Dungeons 2 - A Chance of Dragons,Single,3.99,False,Mostly,0.0,3714,7659,7139,10664,7555,10,13,171,10663,17,2015
Adventure,Tanita: A Plasticine Dream,Single,4.99,False,3,0.0,320,26463,24873,9995,9589,2,2,6,9994,17,2006
Indie,Nightside,Single,9.99,False,Mixed,0.0,4922,17652,16551,9115,6584,9,10,171,9114,17,2015
Action,Fitz the Fox,Single,3.99,False,Very,0.0,1093,10352,9723,10016,1425,15,1,86,10015,17,2015
Action,Spider: Rite of the Shrouded Moon,Single,9.99,False,Positive,0.0,7033,24824,23322,4036,9399,13,1,6,4035,17,2015
Adventure,Spider: Rite of the Shrouded Moon - Soundtrack,Single,4.99,False,1,0.0,7288,24825,23323,11400,9399,0,2,6,11399,17,2015
nan,500 MILES,nan,1.99,False,Positive,0.0,7288,223,211,11023,9767,13,22,86,11022,22,2014
Indie,The Oil Blue: Steam Legacy Edition,Single,4.99,False,Mixed,0.0,7382,27530,25876,10957,9892,9,10,155,10956,17,2010
nan,Bound By Sea,nan,1.99,False,Unknown,0.0,7288,3408,3187,11024,9767,14,22,86,11023,22,2014
Casual,Road Works,Single,7.99,False,3,0.0,6804,21189,19858,8610,9097,2,5,171,8609,17,2014
Casual,Sakura Clicker - Bow Weapon,Single,0.99,False,4,0.0,7616,23211,21836,11467,10214,3,5,86,11466,17,2015
Casual,Sakura Clicker - Axe Weapon,Single,0.99,False,4,0.0,7616,23210,21835,11466,10214,3,5,86,11465,17,2015
Casual,Sakura Clicker - Spear Weapon,Single,0.99,False,8,0.0,7616,23215,21840,11469,10214,7,5,86,11468,17,2015
Casual,Sakura Clicker - Knight Outfit,Single,0.99,False,5,0.0,7616,23214,21839,11465,10214,4,5,86,11464,17,2015
Casual,Sakura Clicker - Chocolate Outfit,Single,1.99,False,6,0.0,7616,23212,21837,11471,10214,5,5,86,11470,17,2015
Casual,Sakura Clicker - Dual Swords Weapon,Single,0.99,False,8,0.0,7616,23213,21838,11468,10214,7,5,86,11467,17,2015
Casual,Sakura Clicker - Sword Weapon,Single,0.99,False,4,0.0,7616,23216,21841,11470,10214,3,5,86,11469,17,2015
Casual,Sakura Clicker - Wedding Outfit,Single,1.99,False,5,0.0,7616,23217,21842,11472,10214,4,5,86,11471,17,2015
Casual,Shu's Garden,Single,4.99,False,Mostly,0.0,3571,23850,22447,11483,1947,10,5,26,11482,17,2015
Adventure,Planet Alcatraz 2,Single,4.99,False,Very,0.0,27,19204,18009,11134,29,15,2,136,11133,17,2008
Free,Shadow of Kingdoms,Single,0.0,False,Mostly,0.0,283,23647,22257,11004,9207,10,9,66,11003,17,2015
Indie,Crystal Towers 2 XL,Single,7.99,False,6,0.0,1779,5638,5268,7593,2420,5,10,86,7592,17,2015
Casual,President for a Day - Floodings,Single,2.99,False,Mixed,0.0,6147,19482,18258,9664,8191,9,5,26,9663,17,2015
RPG,Space Hulk Ascension - Successor Chapter Pack,Single,7.99,False,9,0.0,2673,24620,23150,8807,3619,8,13,171,8806,17,2015
Simulation,Baltimore & Ohio Wagon Pack,Single,4.99,False,Unknown,0.0,2011,2387,2239,6629,3986,14,15,155,6628,17,2015
Action,Toy Soldiers: War Chest - Cobra Pack,Single,4.99,False,1,0.0,7288,28534,26798,11362,8283,0,1,171,11361,17,2015
Action,Toy Soldiers: War Chest - G.I. Joe Pack,Single,4.99,False,3,0.0,7288,28535,26799,11361,8283,2,1,171,11360,17,2015
Action,Toy Soldiers: War Chest - Legendary Heroes,Single,14.99,False,2,0.0,7288,28536,26800,11382,8283,1,1,171,11381,17,2015
Action,Toy Soldiers: War Chest - Masters of the Universe™ Pack,Single,4.99,False,2,0.0,7288,28537,26801,11363,8283,1,1,171,11362,17,2015
Casual,Two Steps Back,Single,2.99,False,2,0.0,3849,29280,27517,9832,5186,1,5,86,9831,17,2015
nan,Stripped,nan,14.99,False,Unknown,0.0,7288,25518,23974,11119,9767,14,22,49,11118,22,2015
Simulation,Luxury Hotel Emporium,Single,4.99,False,Negative,0.0,7282,15432,14468,11153,9762,11,15,155,11152,17,2015
Indie,We Are Legion,Multi,9.99,False,Mixed,0.0,5513,30639,28687,8717,7330,9,10,171,8716,12,2015
Simulation,Nightclub Emporium,Single,4.99,False,3,0.0,7282,17624,16525,11154,9762,2,15,155,11153,17,2015
Action,Demon Hearts,Single,3.99,False,Mostly,0.0,3620,6664,6233,9582,4860,10,1,5,9581,17,2015
RPG,Fairy Fencer F: Weapon Change Accessory Set,Single,0.99,False,9,0.0,7288,9091,8492,9589,9767,8,13,136,9588,17,2015
Casual,12 Labours of Hercules III: Girl Power,Single,2.99,False,Very,0.0,3597,76,71,9139,4821,15,5,26,9138,17,2015
Action,AKIBA'S TRIP: Undead &amp; Undressed Demo,Single,0.0,False,Mixed,0.0,7689,532,497,10214,197,9,1,136,10213,17,2015
Action,Putrefaction,Single,0.99,False,Mixed,0.0,3726,19814,18565,10374,5029,9,1,5,10373,17,2015
Adventure,Black Home,Single,9.99,False,Mostly,0.0,341,2935,2746,9871,10077,10,2,136,9870,17,2015
Action,The Tower Of Elements,Single,0.99,False,Mixed,0.0,728,27811,26133,10328,10287,9,1,86,10327,17,2015
Adventure,Hidden: On the trail of the Ancients,Single,9.99,False,Mixed,0.0,4079,12748,11988,8602,5503,9,2,6,8601,17,2015
Indie,Icebound,Single,14.99,False,3,0.0,2438,13331,12514,7197,3312,2,10,86,7196,17,2015
RPG,Fairy Fencer F: Swimwear Set,Single,0.99,False,7,0.0,7288,9089,8490,9585,9767,6,13,136,9584,17,2015
RPG,Fairy Fencer F: Ultimate Armor Pack,Single,0.99,False,Positive,0.0,7288,9090,8491,9588,9767,13,13,136,9587,17,2015
RPG,Fairy Fencer F: Hot Springs Set,Single,0.99,False,Positive,0.0,7288,9087,8488,9584,9767,13,13,136,9583,17,2015
RPG,Fairy Fencer F: Surpass Your Limits Set,Single,0.99,False,8,0.0,7288,9088,8489,9587,9767,7,13,136,9586,17,2015
RPG,Fairy Fencer F: Additional Fairy Pack,Single,0.99,False,Positive,0.0,7288,9086,8487,9586,9767,13,13,136,9585,17,2015
Casual,Letter Quest: Grimm's Journey Remastered,Single,7.99,False,Very,0.0,1904,14964,14034,10096,935,15,5,163,10095,17,2015
Adventure,Dream,Single,8.99,False,Mixed,59.0,4295,7370,6881,1966,4363,9,2,86,1965,17,2015
Adventure,Dream - Soundtrack,Single,3.99,False,4,0.0,4295,7371,6882,10829,4364,3,2,6,10828,17,2015
Casual,Job the Leprechaun,Single,0.99,False,Mostly,0.0,3162,13955,13097,10935,4229,10,5,86,10934,17,2015
Action,Zone 22,Single,7.99,True,Negative,0.0,4861,31684,29672,6336,6502,11,1,52,6335,17,2015
Adventure,Cosmonautica,Single,9.99,False,Mixed,0.0,1338,5304,4952,6259,1750,9,2,155,6258,17,2015
nan,Forever's End,nan,1.99,False,Mostly,0.0,7288,10571,9932,11014,9767,10,22,109,11013,22,2014
Adventure,D4: Hand Cursor Set　Vol.2,Single,2.99,False,Unknown,0.0,180,5800,5414,10792,290,14,2,6,10791,17,2015
Adventure,D4: Hand Cursor Set　Vol.3,Single,2.99,False,1,0.0,180,5801,5415,10793,290,0,2,6,10792,17,2015
Action,Nirvana: The First Travel,Single,3.99,False,7,0.0,3562,17693,16590,10953,4765,6,1,5,10952,17,2015
Action,Geocore,Single,2.99,True,Mostly,0.0,420,11414,10739,8757,536,10,1,52,8756,17,2015
Adventure,Millennium 5 - Deluxe Contents (contains Guide),Single,5.99,False,Unknown,0.0,341,16570,15536,9970,419,14,2,6,9969,17,2015
Action,Badland Bandits - Bloody Pack,Multi,19.99,False,2,0.0,7288,2343,2197,11409,10191,1,1,136,11408,12,2015
Adventure,D4: Hand Cursor Set　Vol.1,Single,2.99,False,Unknown,0.0,180,5799,5413,10791,290,14,2,6,10790,17,2015
Action,Gynophobia,Single,3.99,False,Mixed,0.0,439,12104,11375,9417,568,9,1,86,9416,17,2015
nan,THE BASEMENT,nan,1.99,False,5,0.0,7288,26053,24478,11019,9767,4,22,82,11018,22,2015
Action,Withstand: Apotheosis,Single,0.0,False,1,0.0,2273,30952,28980,9527,3081,0,1,5,9526,17,2015
Action,"Botology - Map ""Sartilus"" for Survival Mode",Single,0.99,False,Unknown,0.0,922,3393,3175,11149,1204,14,1,5,11148,17,2015
Action,Shwip,Single,0.0,False,Unknown,0.0,3550,23861,22457,8399,4748,14,1,5,8398,17,1999
Adventure,Go Home - Rage incoming,Single,1.99,False,6,0.0,6730,11568,10883,9426,8980,5,2,6,9425,17,2015
Indie,Cursed Sight,Single,5.99,False,Very,0.0,3471,5709,5332,9132,4625,15,10,86,9131,17,2015
Indie,Cursed Sight Demo,Single,0.0,False,Positive,0.0,3471,5712,5335,9133,4625,13,10,86,9132,17,2015
Indie,Cursed Sight - Digital artbook,Single,2.99,False,3,0.0,3471,5710,5333,10077,4625,2,10,86,10076,17,2015
Indie,Cursed Sight - Original Soundtrack,Single,2.99,False,3,0.0,3471,5711,5334,10000,4625,2,10,86,9999,17,2015
Action,Stealth Inc 2: A Game of Clones - Official Soundtrack,Single,2.99,False,Unknown,0.0,1632,25173,23644,11315,9767,14,1,5,11314,17,2015
Adventure,Adam's Venture Chronicles,Single,9.99,False,Mostly,0.0,5980,758,704,9246,9889,10,2,6,9245,17,2015
Adventure,Last Half of Darkness - Society of the Serpent Moon,Single,4.99,False,Mostly,0.0,7485,14768,13852,10838,10047,10,2,6,10837,17,2011
Adventure,Fingerbones,Single,0.0,False,Mostly,0.0,1790,10276,9653,11350,2433,10,2,66,11349,17,2014
Action,PixelJunk™ Nom Nom Galaxy,Single,9.99,False,Mostly,68.0,5521,19172,17980,1873,7345,10,1,86,1872,17,2015
Casual,Wave Mechanics,Single,0.99,False,Positive,0.0,276,30603,28651,10891,333,13,5,171,10890,17,2015
Simulation,Great Northern Wagon Pack Add-On,Single,4.99,False,Unknown,0.0,2011,11875,11165,3897,3986,14,15,155,3896,17,2015
Simulation,BNSF Wagon Pack Add-On,Single,4.99,False,1,0.0,2011,2264,2124,3896,3986,0,15,155,3895,17,2015
nan,Don't Know Yet,nan,1.99,False,3,0.0,7288,7163,6691,11018,9767,2,22,6,11017,22,2014
Casual,TREBUCHET,Single,5.99,False,Mostly,0.0,7988,26105,24525,7354,10685,10,5,171,7353,17,2015
Adventure,East Tower - Kurenai,Single,14.99,False,Positive,0.0,8116,7878,7346,8860,10839,13,2,6,8859,17,2014
Action,Baxter's Venture: Director's Cut,Single,3.99,False,Unknown,0.0,2723,2668,2504,10937,3683,14,1,5,10936,17,2015
Action,Call to Arms - Deluxe Edition upgrade,Single,14.99,False,Mostly,0.0,1939,4091,3818,10124,2632,10,1,171,10123,17,2015
nan,King of Herrings,nan,1.99,False,3,0.0,7288,14310,13427,11015,9767,2,22,35,11014,22,2015
Action,Stellar 2D,Single,0.99,False,Mostly,0.0,728,25249,23716,11333,10821,10,1,86,11332,17,2015
Free,Karos Returns,Online,0.0,False,Mostly,0.0,5702,14179,13307,9907,3717,10,9,66,9906,14,2017
nan,REST DAYS,nan,1.99,False,Unknown,0.0,7288,20067,18795,11016,9767,14,22,109,11015,22,2014
Action,"Rock, the Tree Hugger",Single,4.99,False,1,0.0,4192,21321,19983,11359,5649,0,1,86,11358,17,2015
Adventure,StartBolita,Single,3.99,False,2,0.0,3598,25131,23604,9408,4822,1,2,86,9407,17,2016
nan,JUMP,Single,9.99,False,Mixed,0.0,7288,13822,27768,7206,9767,9,22,5,7205,17,1999
Action,The Deletion,Single,1.99,False,Mostly,0.0,5924,26933,25313,11340,7906,10,1,26,11339,17,2015
Action,Sunrise,Single,1.99,False,Very,0.0,7288,25611,24059,10421,3446,15,1,139,10420,17,2015
Action,Stick 'Em Up 2 Demo,Single,0.0,False,7,0.0,4731,25298,23765,6257,6352,6,1,5,6256,17,2015
Action,Stick 'Em Up 2: Paper Adventures,Single,2.99,False,Mixed,0.0,4731,25299,23766,4219,6352,9,1,5,4218,17,2015
Action,ReLoaded,Single,4.99,False,8,0.0,1498,20567,19274,10457,9795,7,1,5,10456,17,2015
Action,Badland Bandits - Old school madness skins,Multi,17.99,False,Unknown,0.0,7288,2345,2199,11309,10191,14,1,136,11308,12,2015
Casual,Heart of Ember CH1,Single,1.99,False,4,0.0,458,12464,11713,10659,589,3,5,86,10658,17,2015
Action,Legend of Kay Anniversary,Single,19.99,False,Mostly,64.0,6755,14875,13950,5842,5002,10,1,136,5841,17,2015
Adventure,Just Alone,Single,12.99,False,Mostly,0.0,2317,14047,13184,11070,3138,10,2,86,11069,17,2015
Software,Professor Teaches® QuickBooks 2015,nan,9.99,False,Unknown,0.0,3408,19627,18394,11031,4536,14,16,159,11030,22,2015
Action,Boneless Zombie,Single,4.99,False,Mostly,0.0,7839,3274,3064,10746,10511,10,1,26,10745,17,2015
Action,Life is Strange - Episode 4,Single,19.99,False,Very,0.0,6493,15001,14071,6912,2270,15,1,5,6911,17,2015
Casual,Baseball Mogul 2015 Demo,Single,0.0,False,Unknown,0.0,6481,2435,2284,11073,8639,14,5,197,11072,17,2014
Action,Spooky's Jump Scare Mansion - OST,Single,9.99,False,Positive,0.0,7288,24880,23375,11301,5262,13,1,5,11300,17,2015
Action,Hogs of War,Single,4.99,False,Mostly,0.0,8199,12891,12123,11164,4567,10,1,5,11163,17,2000
Sports,Rugby Challenge 3 Demo,Single,0.0,False,Mostly,0.0,7592,22755,21399,10962,10179,10,17,165,10961,17,2015
Action,Blue Libra,Single,3.99,False,7,0.0,5027,3206,3002,10358,6718,6,1,171,10357,17,2011
Action,Chronicon,Single,9.99,True,Overwhelmingly,0.0,6658,4632,4321,10185,8885,12,1,52,10184,17,2015
Action,Professional Lifetime All-Inclusive,Single,99.99,False,6,0.0,7411,19603,18370,10619,9946,5,1,5,10618,17,2015
Simulation,FSX: Steam Edition - Messerschmitt Bf 109 Add-On,Single,19.99,False,9,0.0,2015,8941,8345,10441,4929,8,15,155,10440,17,2015
Simulation,FSX: Steam Edition - Republic RC-3 Seabee Add-On,Single,19.99,False,6,0.0,2015,8964,8368,10444,4973,5,15,155,10443,17,2015
Indie,Euro Truck Simulator 2 - Prehistoric Paint Jobs Pack,Single,1.99,False,Very,0.0,5952,8403,7826,3515,7937,15,10,155,3514,17,2015
Action,Spooky's Jump Scare Mansion,Single,0.0,False,Very,0.0,3910,24879,23374,8864,5262,15,1,82,8863,17,2015
Casual,Rocksmith® 2014 – Faith No More Song Pack,Single,11.99,False,3,0.0,7288,22090,20750,9768,9698,2,5,26,9767,17,2015
Action,Collisions,Single,3.99,False,Very,0.0,51,5019,4679,11320,59,15,1,26,11319,17,2015
Indie,Machina of the Planet Tree -Planet Ruler-,Single,12.99,False,Very,0.0,6117,15617,14642,10762,2536,15,10,136,10761,17,2015
Indie,Another Star,Single,9.99,False,Positive,0.0,7418,1432,1338,8951,9958,13,10,136,8950,17,2014
Action,Abducted,Single,14.99,True,Mostly,0.0,6677,646,600,5177,8912,10,1,52,5176,17,2017
Action,Badland Bandits - Raw Power Skins,Multi,14.99,False,1,0.0,7288,2346,2200,11329,10191,0,1,5,11328,12,2015
Casual,Construction Simulator 2015: Liebherr LB 28,Single,3.99,False,Positive,0.0,7870,5206,4857,9066,10919,13,5,155,9065,17,2015
Action,Absolute Drift,Single,11.99,False,Very,0.0,2694,668,620,6254,3640,15,1,139,6253,17,2015
Free,Mitos.is: The Game,Multi,0.0,False,Very,0.0,2611,16700,15653,11147,3542,15,9,66,11146,12,2015
Casual,The chronicles of Emerland. Solitaire.,Single,3.99,False,Positive,0.0,5608,27927,26236,11139,7480,13,5,26,11138,17,2013
Adventure,Raywin,Single,0.0,False,8,0.0,2526,20558,19266,10919,3437,7,2,6,10918,17,2015
Action,Hush,Single,9.99,False,Mostly,0.0,2762,13128,12324,10519,3738,10,1,6,10518,17,2015
Action,Inferno 2,Single,4.99,False,Positive,0.0,5594,13503,12674,10996,7449,13,1,5,10995,17,2015
Action,BOMB: Who let the dogfight?,Single,0.0,False,Mixed,0.0,3898,2267,2127,5268,5251,9,1,86,5267,17,2015
Free,Magic Duels,Single,0.0,False,Mostly,0.0,7636,15796,14816,5958,8672,10,9,66,5957,17,2015
nan,Soft In The Head,nan,1.99,False,3,0.0,7288,24371,22926,11010,9767,2,22,109,11009,22,2014
nan,Let's Ruin It With Babies,nan,1.99,False,3,0.0,7288,14953,14024,11011,9767,2,22,35,11010,22,2013
Adventure,Idol Magical Girl Chiru Chiru Michiru Part 1,Single,19.99,False,Very,0.0,6117,13350,12533,10350,3594,15,2,187,10349,17,2015
Software,Professor Teaches Windows 10,nan,14.99,False,3,0.0,3408,19619,18386,10304,4536,2,16,85,10303,22,2015
nan,Exile Nation: The Plastic People,nan,1.99,False,7,0.0,7288,8557,7974,11012,9767,6,22,49,11011,22,2014
Action,The Swindle,Single,14.99,False,Mixed,70.0,6278,27779,26104,9691,8353,9,1,86,9690,17,2015
Adventure,MOAI 2: Path to Another World Demo,Single,0.0,False,3,0.0,1136,15538,14567,9535,9536,2,2,171,9534,17,2015
Indie,The Empty Inn,Single,3.99,False,8,0.0,1242,26995,25373,10882,1618,7,10,86,10881,17,2015
Action,Galacide,Single,6.99,False,Mostly,76.0,5502,11147,10482,8869,7317,10,1,152,8868,17,2015
Indie,Colonial Conquest,Single,9.99,False,Mixed,0.0,5369,5021,4681,7650,709,9,10,171,7649,17,2015
Action,Never Alone: Foxtales,Single,3.99,False,Very,0.0,2116,17528,16432,8797,9791,15,1,6,8796,17,2015
Adventure,King's Quest,Single,24.99,False,Very,0.0,6217,14326,13442,8095,9292,15,2,6,8094,17,2015
RPG,King of Dragon Pass,Single,11.99,False,Mostly,0.0,3159,14309,13426,8589,178,10,13,171,8588,17,2015
Indie,The Viceroy,Single,19.99,False,Mostly,0.0,2913,27859,26175,11002,3919,10,10,171,11001,17,2015
Action,Kyn,Single,19.99,False,Mixed,58.0,7374,14544,13635,5889,9074,9,1,136,5888,17,2015
Adventure,King's Quest: Season Pass,Single,24.99,False,Positive,0.0,6217,14331,13447,10894,9292,13,2,6,10893,17,2015
Action,Funk of Titans,Single,6.99,False,Mostly,0.0,4365,10972,10311,10750,174,10,1,5,10749,17,2015
Adventure,Airport Madness 4,Single,9.99,False,Positive,0.0,856,1001,937,11033,1112,13,2,6,11032,17,2011
Action,Transcendence - Eternity Port Expansion,Single,0.0,False,Unknown,0.0,3853,28970,27227,10723,5191,14,1,5,10722,17,2015
Action,Rare Weapons Set B (The Kinugawa Crazies),Single,3.99,False,Unknown,0.0,2877,20531,19240,7162,310,14,1,5,7161,17,2015
Casual,Demon Horde Master,Multi,1.99,False,1,0.0,3037,6665,6234,10553,4077,0,5,86,10552,12,2015
Adventure,Whisper of a Rose: Strategy Guide,Single,2.99,False,Unknown,0.0,7288,30734,28773,7131,7863,14,2,6,7130,17,2015
Action,Zotrix,Single,12.99,False,Mostly,0.0,4941,31704,29692,7923,10484,10,1,5,7922,17,2015
Action,Transcendence,Single,8.99,False,Positive,0.0,3853,28969,27226,9390,5191,13,1,86,9389,17,2015
Strategy,Nobunaga's Ambition: Souzou Power Up Kit,Single,20.99,False,Positive,0.0,3696,17735,16628,8009,4986,13,18,171,8008,17,2015
Action,Battle For The Sun,Single,4.99,False,Negative,0.0,516,2539,2376,10892,659,11,1,5,10891,17,2015
nan,See You Next Tuesday,nan,1.99,False,4,0.0,7288,23512,22125,11009,9767,3,22,35,11008,22,2014
Action,SUPER DISTRO,Single,0.99,False,Mostly,0.0,3693,23071,21703,9395,4983,10,1,86,9394,17,2015
Strategy,Nobunaga's Ambition: Souzou WPK(TC) - GAMECITY線上用戶登錄用序號,Single,42.99,False,3,0.0,7288,17739,16632,11099,4986,2,18,171,11098,17,2015
nan,The Golden Scallop,nan,1.99,False,2,0.0,7288,27114,25483,10694,9767,1,22,86,10693,22,2014
Strategy,Legions of Steel - Soundtrack,Single,0.99,False,Unknown,0.0,7288,14911,13985,11106,8843,14,18,171,11105,17,2015
Action,Nandeyanen!? - The 1st Sûtra,Single,1.99,False,Positive,0.0,6808,17365,16279,10917,9101,13,1,5,10916,17,2015
Action,Build 'n Bump,Local,2.99,False,Mostly,0.0,5889,3620,3377,10202,7861,10,1,86,10201,10,2015
Action,Battle of Empires : 1914-1918 - MP Pack 2,Multi,2.99,False,1,0.0,842,2569,2405,9350,3987,0,1,171,9349,12,2015
nan,A Survey of Open Space,nan,1.99,False,Positive,0.0,7288,418,390,11006,9767,13,22,49,11005,22,2014
Adventure,Through Abandoned,Single,0.99,False,Mostly,0.0,3855,28031,26328,11136,5194,10,2,6,11135,17,2015
nan,"Home, James",nan,1.99,False,Positive,0.0,7288,12943,12162,11008,9767,13,22,109,11007,22,2014
Indie,Fantasy Grounds - Top Down Tokens - Heroic 6,Multi,4.99,False,1,0.0,7288,9913,9305,11167,8445,0,10,86,11166,12,2015
